iter	F1	Logloss
131	0.8911181613	0.1176279649
132	0.8939999646	0.1173542956
133	0.8939999646	0.1170512922
134	0.8939999646	0.1167049225
135	0.896866828	0.1163455514
136	0.8997188675	0.1162442882
137	0.8997188675	0.1156116506
138	0.9009876687	0.1149773388
139	0.8997188675	0.114691193
140	0.9003528211	0.1140407781
141	0.8975004113	0.1136133352
142	0.9022600535	0.1133011475
143	0.9022600535	0.112785502
144	0.9028975946	0.1123884577
145	0.9035360372	0.1121229857
146	0.9035360372	0.1118708466
147	0.9063754888	0.111457646
148	0.9063754888	0.110984655
149	0.9063754888	0.1106593373
150	0.9092002721	0.1103423328
151	0.9092002721	0.1102960008
152	0.9092002721	0.1100353495
153	0.9092002721	0.1096815303
154	0.9092002721	0.1095124624
155	0.9092002721	0.109182886
156	0.9098403004	0.1088516661
157	0.9104812305	0.1081816794
158	0.9104812305	0.1077888989
159	0.9132921031	0.1072918704
160	0.9126508518	0.1067503847
161	0.9104812305	0.1064155491
162	0.9104812305	0.1060858722
163	0.9117658035	0.105497234
164	0.9117658035	0.1052702188
165	0.9152212751	0.1047450319
166	0.9158661449	0.1044838285
167	0.9158661449	0.1041595148
168	0.9158661449	0.1038790449
169	0.9158661449	0.1035637794
170	0.9158661449	0.1035212914
171	0.9180185983	0.1032726631
172	0.9180185983	0.1027760047
173	0.9186637699	0.1019865656
174	0.9186637699	0.1017301348
175	0.9186637699	0.1015032629
176	0.9193098489	0.1011584057
177	0.9193098489	0.1006602895
178	0.9227406355	0.1002860098
179	0.9227406355	0.09996936945
180	0.9227406355	0.09973722123
181	0.9227406355	0.09929825357
182	0.9227406355	0.09928259166
183	0.9227406355	0.09916588026
184	0.9227406355	0.0988719146
185	0.9233888196	0.09846757804
186	0.9233888196	0.0981526947
187	0.9233888196	0.09799543063
188	0.9233888196	0.09770302072
189	0.9233888196	0.09770150405
190	0.9233888196	0.09746132336
191	0.9233888196	0.09720218801
192	0.924037915	0.09691874218
193	0.924037915	0.09653771689
194	0.9268079434	0.09630189732
195	0.926158577	0.09596778752
196	0.926158577	0.09561865337
197	0.926158577	0.09546083751
198	0.926158577	0.0951022717
199	0.926158577	0.09468853457
200	0.926158577	0.09445432342
201	0.9268079434	0.09424549979
202	0.9274582209	0.09399184237
203	0.9302142808	0.09367996717
204	0.9302142808	0.09326699257
205	0.9302142808	0.09281936083
206	0.9308657271	0.09258032542
207	0.9308657271	0.09242546571
208	0.9308657271	0.09217619605
209	0.9308657271	0.09193121009
210	0.9336079035	0.09143997882
211	0.9336079035	0.09102519558
212	0.9363360493	0.09083666821
213	0.9369888825	0.09062782963
214	0.9369888825	0.09032081021
215	0.9369888825	0.09018140775
216	0.9369888825	0.08995889279
217	0.9369888825	0.08942190292
218	0.9369888825	0.08917770562
219	0.9369888825	0.08890087185
220	0.9382972838	0.08870694054
221	0.9382972838	0.08843440931
222	0.9355684499	0.08823573377
223	0.9389528557	0.08804664067
224	0.9396093443	0.0878434843
225	0.9396093443	0.08751714316
226	0.9415843297	0.08724407855
227	0.9415843297	0.08705001976
228	0.9415843297	0.08683404653
229	0.9415843297	0.08661356384
230	0.9415843297	0.08644553766
231	0.9422445044	0.08624364858
232	0.9409250794	0.08595186409
233	0.943640803	0.08569522379
234	0.9463426348	0.08545750396
235	0.947662859	0.08507012658
236	0.9483243534	0.08482297609
237	0.9483243534	0.08465994656
238	0.9483243534	0.08443122019
239	0.9483243534	0.08440243018
240	0.948986772	0.08417127636
241	0.948986772	0.08391749799
242	0.9503143893	0.08363883339
243	0.9496501166	0.08334728297
244	0.9496501166	0.08315859164
245	0.9503143893	0.08304174782
246	0.9509795919	0.08268797656
247	0.9509795919	0.08237579203
248	0.9509795919	0.08216273819
249	0.9516457264	0.08181887365
250	0.9509795919	0.08154564897
251	0.9509795919	0.08128848013
252	0.9509795919	0.08107920646
253	0.9516457264	0.08078020864
254	0.9516457264	0.08058407711
255	0.952980799	0.08030182432
256	0.952980799	0.08007262514
257	0.952980799	0.07984135337
258	0.952980799	0.07969311373
259	0.952980799	0.07950369271
260	0.952980799	0.07917568938
261	0.952980799	0.07897958193
262	0.9563397042	0.07853322681
263	0.9563397042	0.07834646663
264	0.9563397042	0.07820681746
265	0.9563397042	0.07799195094
266	0.9563397042	0.07778927072
267	0.9563397042	0.07764807931
268	0.9570097473	0.07734570891
269	0.9570097473	0.07720191676
270	0.95768073	0.07698945688
271	0.95768073	0.07680930395
272	0.95768073	0.07659534089
273	0.95768073	0.07635886987
274	0.9570097473	0.07614265314
275	0.9570097473	0.07595845891
276	0.95768073	0.07587635091
277	0.9603571975	0.07559732473
278	0.9610292682	0.07519826372
279	0.9610292682	0.07493943832
280	0.9610292682	0.0747220198
281	0.9610292682	0.07455467033
282	0.9610292682	0.07440652007
283	0.9610292682	0.07424801979
284	0.9610292682	0.07410075997
285	0.9610292682	0.07394387799
286	0.9610292682	0.07368319899
287	0.9610292682	0.07331671383
288	0.9610292682	0.07318465237
289	0.9610292682	0.07305568074
290	0.9617022802	0.07291170317
291	0.9617022802	0.07280595991
292	0.9617022802	0.07262751209
293	0.9617022802	0.0724416094
294	0.9617022802	0.07219584631
295	0.9617022802	0.07210322646
296	0.9617022802	0.07195702245
297	0.9623762355	0.07165930033
298	0.9623762355	0.07142796456
299	0.9623762355	0.07125029786
300	0.9623762355	0.07106454594
301	0.9623762355	0.07094926055
302	0.9623762355	0.07075447879
303	0.9623762355	0.07063923903
304	0.9623762355	0.07040678282
305	0.9617022802	0.07004496862
306	0.9617022802	0.06989562174
307	0.9617022802	0.06975882716
308	0.9617022802	0.06962257803
309	0.9617022802	0.06950026775
310	0.9623762355	0.06926380399
311	0.9623762355	0.06904695798
312	0.9623762355	0.06884898005
313	0.9617022802	0.06860782402
314	0.963051136	0.06846900866
315	0.963051136	0.06836065107
316	0.963051136	0.06824648309
317	0.9657144245	0.06800133727
318	0.9663903996	0.06774139459
319	0.9657144245	0.06766038432
320	0.9663903996	0.06746362423
321	0.9663903996	0.06725673525
322	0.9670673216	0.06714087479
323	0.9670673216	0.06693132798
324	0.9677451925	0.06674473412
325	0.9677451925	0.0665810974
326	0.9703951795	0.06648701733
327	0.9677451925	0.0663250875
328	0.9703951795	0.06612221872
329	0.9703951795	0.06593345523
330	0.9703951795	0.06578659807
331	0.9703951795	0.06561419266
332	0.9703951795	0.06540396821
333	0.9703951795	0.06528261314
334	0.9703951795	0.06507472857
335	0.9703951795	0.06494910982
336	0.9703951795	0.06476682854
337	0.9703951795	0.06462229061
338	0.9703951795	0.0645199372
339	0.9710741117	0.06433688925
340	0.9710741117	0.06408315554
341	0.9710741117	0.0639729186
342	0.9710741117	0.06379752436
343	0.9703951795	0.06362948237
344	0.9717539945	0.06352744877
345	0.9717539945	0.06337519876
346	0.9717539945	0.06321919409
347	0.9717539945	0.06308901615
348	0.9717539945	0.06293436226
349	0.9717539945	0.06280118924
350	0.9717539945	0.06265446239
351	0.9717539945	0.06252202217
352	0.9717539945	0.06233743589
353	0.9717539945	0.06215613014
354	0.97243483	0.06198794587
355	0.9731166202	0.06177056981
356	0.9731166202	0.06167053814
357	0.9737993671	0.06149229504
358	0.9737993671	0.06135042841
359	0.9737993671	0.06124577338
360	0.9744830727	0.06107414975
361	0.9751677391	0.06093179177
362	0.9758533682	0.06077320337
363	0.9758533682	0.0606694486
364	0.9758533682	0.06052008169
365	0.9758533682	0.06037004294
366	0.9758533682	0.06025502617
367	0.9758533682	0.0601718465
368	0.9758533682	0.05999038954
369	0.9758533682	0.05988457369
370	0.9765399621	0.05976667573
371	0.9772275228	0.05963529608
372	0.9772275228	0.05952495801
373	0.9779160525	0.05940248114
374	0.978605553	0.0590941579
375	0.978605553	0.05891183881
376	0.9779160525	0.0587639992
377	0.9779160525	0.05861276895
378	0.9779160525	0.05846294179
379	0.9779160525	0.05828649608
380	0.9779160525	0.05815294841
381	0.9779160525	0.05794245902
382	0.9779160525	0.05780883191
383	0.9779160525	0.05768458414
384	0.9779160525	0.05753846338
385	0.9779160525	0.05739584562
386	0.9779160525	0.05725744574
387	0.9779160525	0.05718817998
388	0.9779160525	0.05708075468
389	0.9779160525	0.05698215547
390	0.9779160525	0.05684236938
391	0.9779160525	0.05675151622
392	0.978605553	0.05661759123
393	0.978605553	0.05651181697
394	0.9792960265	0.05636411702
395	0.9792960265	0.05615084444
396	0.9792960265	0.05606154209
397	0.9792960265	0.0559110981
398	0.9799874751	0.05564348586
399	0.9799874751	0.05556418865
400	0.9799874751	0.05543681586
401	0.9799874751	0.05529057364
402	0.9799874751	0.05519724104
403	0.9799874751	0.05508795097
404	0.9799874751	0.05497129254
405	0.9799874751	0.05490103985
406	0.9799874751	0.05470892964
407	0.9799874751	0.05453761565
408	0.9799874751	0.05437774183
409	0.9826250801	0.05428756363
410	0.9826250801	0.05419419628
411	0.9826250801	0.05405205883
412	0.9826250801	0.05398838266
413	0.9826250801	0.05380008335
414	0.9826250801	0.05362352707
415	0.9826250801	0.05344332345
416	0.9826250801	0.05338348394
417	0.9826250801	0.05320240578
418	0.9826250801	0.05314544988
419	0.9866351533	0.05299457077
420	0.9866351533	0.05291222661
421	0.9880251327	0.05274081205
422	0.9880251327	0.05264095634
423	0.9880251327	0.05253650623
424	0.9880251327	0.05237683531
425	0.9880251327	0.05227646914
426	0.9880251327	0.05212698603
427	0.9880251327	0.05203628833
428	0.9880251327	0.05193812328
429	0.9880251327	0.05182683047
430	0.9880251327	0.05168266817
431	0.9880251327	0.05157609922
432	0.9880251327	0.05146788742
433	0.9880251327	0.05137631701
434	0.9880251327	0.05126570804
435	0.9880251327	0.05113098889
436	0.9880251327	0.05100940858
437	0.9880251327	0.05091602227
438	0.9880251327	0.050812347
439	0.9880251327	0.05068728068
440	0.9880251327	0.05059757078
441	0.9887215921	0.05046656902
442	0.9894190341	0.05038369239
443	0.9894190341	0.05020245743
444	0.9901174607	0.0501244556
445	0.9901174607	0.05002733759
446	0.9901174607	0.04993695586
447	0.9901174607	0.04972022266
448	0.9901174607	0.04963524852
449	0.9901174607	0.04949379475
450	0.9901174607	0.04942959855
451	0.9901174607	0.04933959198
452	0.9901174607	0.0491690016
453	0.9901174607	0.04896837074
454	0.9901174607	0.04881308058
455	0.9901174607	0.04874568983
456	0.9901174607	0.04862215502
457	0.9901174607	0.04853832906
458	0.9901174607	0.04846309682
459	0.9901174607	0.04833413727
460	0.9901174607	0.04829633972
461	0.9901174607	0.04816565476
462	0.9901174607	0.048071986
463	0.9901174607	0.04792499932
464	0.9901174607	0.04784939495
465	0.9901174607	0.04776537861
466	0.9901174607	0.04767928331
467	0.9901174607	0.04752190402
468	0.9901174607	0.04742969533
469	0.9901174607	0.04729171331
470	0.9901174607	0.04722426152
471	0.9901174607	0.04713876227
472	0.9901174607	0.04703732401
473	0.9901174607	0.04686263278
474	0.990816874	0.04673945629
475	0.9915172762	0.04656405454
476	0.9915172762	0.04647342543
477	0.9915172762	0.04641490078
478	0.9915172762	0.04634737912
479	0.9915172762	0.0462375479
480	0.9915172762	0.04616371016
481	0.9915172762	0.04606153403
482	0.9915172762	0.0459451704
483	0.9915172762	0.04585247496
484	0.9915172762	0.04575929583
485	0.9915172762	0.04570637099
486	0.9915172762	0.04556041671
487	0.9915172762	0.0454928123
488	0.9915172762	0.04543046828
489	0.9915172762	0.0453102768
490	0.9915172762	0.04525999496
491	0.9915172762	0.04513466321
492	0.9915172762	0.04506585476
493	0.9915172762	0.04497957626
494	0.9915172762	0.04486848152
495	0.9915172762	0.0447782581
496	0.9915172762	0.04471987264
497	0.9915172762	0.04465101153
498	0.9915172762	0.04459155157
499	0.9915172762	0.04452250067
500	0.9915172762	0.04445766013
501	0.9915172762	0.04439497903
502	0.9915172762	0.04435438676
503	0.9915172762	0.0442696289
504	0.9915172762	0.04420750192
505	0.9915172762	0.04410268302
506	0.9915172762	0.04403754137
507	0.9915172762	0.04396055336
508	0.9915172762	0.04389623432
509	0.9915172762	0.04377685145
510	0.9915172762	0.04367875903
511	0.9915172762	0.04354805022
512	0.9915172762	0.04347494969
513	0.9915172762	0.04336061869
514	0.9922186692	0.04331089485
515	0.9922186692	0.04325814486
516	0.9922186692	0.04318904651
517	0.9922186692	0.04314565746
518	0.9922186692	0.04304078364
519	0.9922186692	0.04294854509
520	0.9922186692	0.04281095418
521	0.9922186692	0.04271782985
522	0.9922186692	0.04266120586
523	0.9922186692	0.04259398283
524	0.9922186692	0.04250714364
525	0.9922186692	0.04243273627
526	0.9922186692	0.04233641262
527	0.9922186692	0.04226561867
528	0.9922186692	0.04219571556
529	0.9922186692	0.0421337297
530	0.9922186692	0.0420713372
531	0.9922186692	0.042027387
532	0.9922186692	0.04193550384
533	0.9922186692	0.04181261867
534	0.9922186692	0.04168253651
535	0.9922186692	0.04160016233
536	0.9922186692	0.04153955112
537	0.9922186692	0.04142829322
538	0.9929210553	0.04133617873
539	0.9929210553	0.04128487484
540	0.9929210553	0.04120854276
541	0.9929210553	0.04108218906
542	0.9929210553	0.04100466131
543	0.9929210553	0.04089355334
544	0.9929210553	0.04077921624
545	0.9929210553	0.04072312962
546	0.9929210553	0.04063403005
547	0.9929210553	0.04056721817
548	0.9929210553	0.04045825143
549	0.9929210553	0.04039762839
550	0.9929210553	0.04027726883
551	0.9929210553	0.04020209782
552	0.9929210553	0.04009373488
553	0.9929210553	0.03999251483
554	0.9929210553	0.03990538309
555	0.9929210553	0.03984478543
556	0.9929210553	0.03979018633
557	0.9929210553	0.03972522007
558	0.9929210553	0.03968798714
559	0.9929210553	0.039599314
560	0.9929210553	0.03954215654
561	0.9929210553	0.03946276557
562	0.9929210553	0.03934097347
563	0.9929210553	0.03924541495
564	0.9929210553	0.03913523166
565	0.9929210553	0.03908021335
566	0.9929210553	0.03902867806
567	0.9929210553	0.03899256296
568	0.9929210553	0.03894233546
569	0.9929210553	0.03888027266
570	0.9929210553	0.03876834526
571	0.9929210553	0.03871706218
572	0.9929210553	0.03866826001
573	0.9929210553	0.03860840199
574	0.9929210553	0.03853855022
575	0.9929210553	0.03845747399
576	0.9929210553	0.03836856449
577	0.9929210553	0.03829906651
578	0.9929210553	0.03824204676
579	0.9929210553	0.03818876369
580	0.9929210553	0.03811316187
581	0.9929210553	0.03802459503
582	0.9929210553	0.03796713811
583	0.9929210553	0.03790938697
584	0.9929210553	0.0378563465
585	0.9929210553	0.03780267591
586	0.9929210553	0.03775541204
587	0.9929210553	0.03769699657
588	0.9929210553	0.03764325911
589	0.9929210553	0.03758383152
590	0.9929210553	0.03747226976
591	0.9929210553	0.03737035063
592	0.9929210553	0.03732059649
593	0.9929210553	0.0372543725
594	0.9929210553	0.03718342453
595	0.9929210553	0.03712951639
596	0.9929210553	0.03707399099
597	0.9929210553	0.03703312307
598	0.9929210553	0.03699680566
599	0.9929210553	0.036924071
600	0.9929210553	0.03678601357
601	0.9929210553	0.03670255952
602	0.9929210553	0.03664293619
603	0.9929210553	0.03658557737
604	0.9929210553	0.03653525579
605	0.9929210553	0.03647897687
606	0.9929210553	0.0363994088
607	0.9929210553	0.0363646165
608	0.9929210553	0.03631106963
609	0.9929210553	0.03626684956
610	0.9929210553	0.03623404473
611	0.9929210553	0.03621832955
612	0.9929210553	0.03612094651
613	0.9929210553	0.03605406886
614	0.9929210553	0.03599723579
615	0.9929210553	0.03590701275
616	0.9929210553	0.03585917065
617	0.9929210553	0.03578240206
618	0.9929210553	0.03574887762
619	0.9936244366	0.03562798645
620	0.9936244366	0.0355819743
621	0.9943288151	0.0355330819
622	0.9943288151	0.03550280824
623	0.9943288151	0.03544345721
624	0.9943288151	0.03538064996
625	0.9943288151	0.03532383448
626	0.9943288151	0.03529297477
627	0.9943288151	0.0352254462
628	0.9943288151	0.03517954238
629	0.9943288151	0.03515022312
630	0.9943288151	0.03506751956
631	0.9943288151	0.03499048302
632	0.9943288151	0.03492811898
633	0.9943288151	0.03486652717
634	0.9943288151	0.03480559963
635	0.9943288151	0.03472535756
636	0.9943288151	0.03465363863
637	0.9943288151	0.03457474774
638	0.9943288151	0.03447411616
639	0.9943288151	0.0344164933
640	0.9943288151	0.03437614829
641	0.9943288151	0.03430615928
642	0.9943288151	0.03426571221
643	0.9943288151	0.0341952893
644	0.9943288151	0.03413999594
645	0.9943288151	0.03409069561
646	0.9943288151	0.03399722345
647	0.9943288151	0.0339403109
648	0.9950341929	0.0338855858
649	0.9950341929	0.03381121778
650	0.9950341929	0.03378168714
651	0.9950341929	0.03372994738
652	0.9950341929	0.03365858608
653	0.9950341929	0.0336235026
654	0.9950341929	0.03355301067
655	0.9950341929	0.03346496717
656	0.9950341929	0.03342624135
657	0.9950341929	0.03335458502
658	0.9950341929	0.03331916791
659	0.9950341929	0.03327326362
660	0.9950341929	0.03319785645
661	0.9950341929	0.03316610531
662	0.9950341929	0.03313622189
663	0.9950341929	0.03309274929
664	0.9950341929	0.0330646416
665	0.9950341929	0.03300008995
666	0.9950341929	0.03284690014
667	0.9950341929	0.03279142597
668	0.9950341929	0.03275712831
669	0.9950341929	0.03261435231
670	0.9950341929	0.0325630234
671	0.9950341929	0.03251115286
672	0.9950341929	0.03237804487
673	0.9950341929	0.03233893441
674	0.9950341929	0.0322636452
675	0.9950341929	0.03220392294
676	0.9950341929	0.03216380747
677	0.9950341929	0.03212793394
678	0.9950341929	0.03207712449
679	0.9950341929	0.03200158889
680	0.9950341929	0.03194300089
681	0.9950341929	0.03186448733
682	0.9950341929	0.03180380082
683	0.9950341929	0.03175404093
684	0.9950341929	0.03171971752
685	0.9950341929	0.03168066606
686	0.9950341929	0.03160466017
687	0.9950341929	0.03148100212
688	0.9950341929	0.03140632137
689	0.9950341929	0.03135734234
690	0.9950341929	0.03129153798
691	0.9950341929	0.03125664851
692	0.9950341929	0.03120648501
693	0.9950341929	0.03116657525
694	0.9950341929	0.0311300261
695	0.9950341929	0.03106574092
696	0.9950341929	0.0310279967
697	0.9950341929	0.03099540455
698	0.9950341929	0.03095034775
699	0.9950341929	0.03091553876
700	0.9950341929	0.03087797992
701	0.9950341929	0.03081625743
702	0.9950341929	0.03077139128
703	0.9950341929	0.03073566175
704	0.9950341929	0.03068465218
705	0.9950341929	0.03066025156
706	0.9950341929	0.03061445006
707	0.9950341929	0.03057928284
708	0.9950341929	0.03054531881
709	0.9950341929	0.0304801611
710	0.9950341929	0.03039181176
711	0.9950341929	0.03033222365
712	0.9950341929	0.03029984362
713	0.9950341929	0.03027135278
714	0.9950341929	0.03023676977
715	0.9950341929	0.0301852013
716	0.9950341929	0.03011027462
717	0.9950341929	0.03003424962
718	0.9950341929	0.02999873773
719	0.9950341929	0.02994246275
720	0.9950341929	0.02983767252
721	0.9950341929	0.02980539879
722	0.9950341929	0.02977509977
723	0.9950341929	0.02973921326
724	0.9950341929	0.02963027875
725	0.9950341929	0.02959271232
726	0.9950341929	0.0295590138
727	0.9950341929	0.02950593247
728	0.9950341929	0.02948050021
729	0.9950341929	0.02943339558
730	0.9950341929	0.02940827644
731	0.9950341929	0.02935289185
732	0.9950341929	0.02928939133
733	0.9950341929	0.02923437782
734	0.9950341929	0.02921043532
735	0.9950341929	0.02917979585
736	0.9950341929	0.02914029638
737	0.9950341929	0.0290167904
738	0.9950341929	0.02899110955
739	0.9950341929	0.02896191164
740	0.9950341929	0.02893042385
741	0.9950341929	0.02887903701
742	0.9950341929	0.02883455201
743	0.9950341929	0.02880741464
744	0.9950341929	0.02877856707
745	0.9950341929	0.02873965497
746	0.9950341929	0.02871051224
747	0.9950341929	0.02865635604
748	0.9950341929	0.02859724726
749	0.9950341929	0.02849704443
750	0.9950341929	0.02846186895
751	0.9950341929	0.0284027808
752	0.9950341929	0.02831399205
753	0.9950341929	0.02824977931
754	0.9950341929	0.0282310554
755	0.9950341929	0.02820229014
756	0.9950341929	0.02811970525
757	0.9950341929	0.02808325912
758	0.9950341929	0.02804607541
759	0.9950341929	0.02800523419
760	0.9950341929	0.02798049821
761	0.9950341929	0.02795328839
762	0.9950341929	0.02792180207
763	0.9950341929	0.02788322082
764	0.9950341929	0.0278485041
765	0.9950341929	0.02782279212
766	0.9950341929	0.02776183335
767	0.9950341929	0.02772535225
768	0.9950341929	0.02767288101
769	0.9950341929	0.02763589921
770	0.9950341929	0.02759839417
771	0.9950341929	0.0275703353
772	0.9950341929	0.0275175399
773	0.9950341929	0.02744469572
774	0.9950341929	0.02737626426
775	0.9950341929	0.02734844412
776	0.9950341929	0.02732161094
777	0.9950341929	0.02723050849
778	0.9950341929	0.02719588558
779	0.9950341929	0.0271767313
780	0.9950341929	0.02710861794
781	0.9950341929	0.02699896223
782	0.9950341929	0.0269654448
783	0.9950341929	0.02689306584
784	0.9950341929	0.02687582871
785	0.9957405723	0.02678962788
786	0.9957405723	0.02676643038
787	0.9957405723	0.02671167785
788	0.9957405723	0.02662940811
789	0.9957405723	0.02657927387
790	0.9957405723	0.02655938516
791	0.9957405723	0.02653397159
792	0.9957405723	0.02649025513
793	0.9957405723	0.02645220641
794	0.9957405723	0.0264283969
795	0.9957405723	0.02635042327
796	0.9957405723	0.02629843074
797	0.9957405723	0.02627205342
798	0.9957405723	0.02624461515
799	0.9957405723	0.02621280445
800	0.9957405723	0.02619671628
801	0.9957405723	0.02615531921
802	0.9957405723	0.02613370191
803	0.9957405723	0.02610102195
804	0.9957405723	0.02607353766
805	0.9957405723	0.02601254926
806	0.9957405723	0.02598723076
807	0.9957405723	0.02596059311
808	0.9957405723	0.02594489072
809	0.9957405723	0.02591578755
810	0.9957405723	0.02589527252
811	0.9957405723	0.02585722268
812	0.9957405723	0.02580969799
813	0.9957405723	0.02575124876
814	0.9957405723	0.0257121706
815	0.9957405723	0.02567882111
816	0.9957405723	0.02564311546
817	0.9957405723	0.02561974938
818	0.9957405723	0.02559778944
819	0.9957405723	0.02557385273
820	0.9957405723	0.02553766741
821	0.9957405723	0.02551888518
822	0.9957405723	0.02545637758
823	0.9957405723	0.02543996447
824	0.9957405723	0.02541981775
825	0.9957405723	0.02538798671
826	0.9957405723	0.02536290028
827	0.9957405723	0.02533286452
828	0.9957405723	0.02530614234
829	0.9957405723	0.02527990783
830	0.9957405723	0.02524612445
831	0.9957405723	0.02520206378
832	0.9957405723	0.02517956713
833	0.9957405723	0.02514816781
834	0.9957405723	0.02510729091
835	0.9957405723	0.02507967304
836	0.9957405723	0.02503439164
837	0.9957405723	0.02497856041
838	0.9957405723	0.02495457446
839	0.9957405723	0.02490774757
840	0.9957405723	0.02488765435
841	0.9957405723	0.02482910531
842	0.9957405723	0.02479744299
843	0.9957405723	0.02476299517
844	0.9957405723	0.02472333291
845	0.9957405723	0.02469806468
846	0.9957405723	0.02463679051
847	0.9957405723	0.02461941877
848	0.9957405723	0.02455558184
849	0.9957405723	0.02451182507
850	0.9957405723	0.02446950168
851	0.9957405723	0.02444244942
852	0.9957405723	0.02442598474
853	0.9957405723	0.0243673538
854	0.9957405723	0.0243286546
855	0.9957405723	0.02428076763
856	0.9957405723	0.02424090195
857	0.9957405723	0.02422351453
858	0.9957405723	0.02418094659
859	0.9957405723	0.02416062673
860	0.9957405723	0.02413720685
861	0.9957405723	0.02412025631
862	0.9957405723	0.02404966116
863	0.9957405723	0.02401308267
864	0.9957405723	0.02397909643
865	0.9957405723	0.02394351528
866	0.9957405723	0.02392352817
867	0.9957405723	0.02390009599
868	0.9957405723	0.02386583958
869	0.9957405723	0.02384601608
870	0.9957405723	0.02382029119
871	0.9957405723	0.02379640286
872	0.9957405723	0.02376361982
873	0.9957405723	0.02373536288
874	0.9957405723	0.02368316413
875	0.9957405723	0.02363167776
876	0.9957405723	0.02359805181
877	0.9957405723	0.02357052627
