iter	Passed	Remaining
877	6809	946
878	6817	938
879	6834	931
880	6842	924
881	6860	917
882	6888	912
883	6938	910
884	7173	932
885	7211	927
886	7220	919
887	7229	911
888	7239	903
889	7252	896
890	7265	888
891	7271	880
892	7278	872
893	7288	864
894	7298	856
895	7305	847
896	7312	839
897	7319	831
898	7326	823
899	7333	814
900	7345	807
901	7350	798
902	7357	790
903	7363	781
904	7369	773
905	7376	765
906	7382	756
907	7388	748
908	7394	740
909	7400	731
910	7407	723
911	7413	715
912	7420	707
913	7426	698
914	7431	690
915	7438	682
916	7444	673
917	7450	665
918	7457	657
919	7463	649
920	7470	640
921	7475	632
922	7481	624
923	7488	615
924	7494	607
925	7501	599
926	7510	591
927	7518	583
928	7524	575
929	7530	566
930	7538	558
931	7544	550
932	7550	542
933	7557	534
934	7563	525
935	7569	517
936	7575	509
937	7583	501
938	7589	493
939	7595	484
940	7601	476
941	7607	468
942	7613	460
943	7619	452
944	7625	443
945	7632	435
946	7638	427
947	7644	419
948	7650	411
949	7656	402
950	7663	394
951	7669	386
952	7676	378
953	7682	370
954	7688	362
955	7694	354
956	7700	346
957	7707	337
958	7713	329
959	7720	321
960	7726	313
961	7732	305
962	7738	297
963	7745	289
964	7751	281
965	7758	273
966	7764	264
967	7770	256
968	7777	248
969	7783	240
970	7790	232
971	7796	224
972	7802	216
973	7809	208
974	7815	200
975	7821	192
976	7827	184
977	7833	176
978	7841	168
979	7847	160
980	7853	152
981	7865	144
982	7875	136
983	7881	128
984	7888	120
985	7894	112
986	7900	104
987	7906	96
988	7912	88
989	7919	79
990	7925	71
991	7932	63
992	7938	55
993	7944	47
994	7952	39
995	7958	31
996	7964	23
997	7971	15
998	7977	7
999	7983	0
