iter	Passed	Remaining
281	3479	8858
282	3487	8836
283	3497	8816
284	3507	8798
285	3515	8775
286	3520	8747
287	3527	8719
288	3532	8691
289	3539	8665
290	3551	8654
291	3603	8736
292	3609	8710
293	3616	8684
294	3623	8658
295	3629	8632
296	3635	8605
297	3645	8588
298	3653	8565
299	3660	8541
300	3668	8518
301	3674	8491
302	3680	8465
303	3686	8441
304	3693	8416
305	3699	8391
306	3705	8364
307	3712	8341
308	3719	8317
309	3725	8291
310	3730	8265
311	3736	8240
312	3742	8214
313	3748	8190
314	3754	8164
315	3760	8139
316	3766	8115
317	3772	8091
318	3779	8068
319	3786	8046
320	3792	8021
321	3798	7997
322	3804	7973
323	3809	7949
324	3820	7935
325	3826	7911
326	3834	7890
327	3839	7866
328	3848	7848
329	3854	7825
330	3860	7802
331	3866	7780
332	3873	7758
333	3879	7735
334	3885	7712
335	3891	7689
336	3898	7668
337	3903	7646
338	3910	7624
339	3916	7601
340	3922	7579
341	3929	7559
342	3935	7537
343	3941	7516
344	3947	7494
345	3954	7473
346	3962	7456
347	3968	7434
348	3974	7414
349	3981	7393
350	3987	7372
351	3999	7363
352	4008	7347
353	4014	7326
354	4022	7307
355	4031	7292
356	4037	7272
357	4043	7250
358	4049	7229
359	4056	7211
360	4062	7190
361	4068	7169
362	4074	7149
363	4080	7128
364	4086	7110
365	4092	7089
366	4098	7068
367	4104	7049
368	4110	7029
369	4116	7008
370	4122	6990
371	4129	6970
372	4135	6951
373	4141	6931
374	4147	6912
375	4154	6894
376	4160	6875
377	4166	6856
378	4172	6836
379	4178	6817
380	4184	6798
381	4190	6779
382	4196	6761
383	4203	6743
384	4209	6724
385	4215	6705
386	4221	6686
387	4227	6667
388	4233	6649
389	4240	6632
390	4245	6613
391	4251	6594
392	4257	6576
393	4264	6559
394	4270	6541
395	4276	6522
396	4282	6505
397	4288	6487
398	4295	6470
399	4301	6452
400	4307	6434
401	4314	6417
402	4319	6399
403	4327	6384
404	4333	6366
405	4339	6349
406	4346	6332
407	4351	6314
408	4369	6313
409	4378	6301
410	4385	6284
411	4391	6267
412	4397	6250
413	4404	6233
414	4410	6217
415	4416	6200
416	4423	6183
417	4429	6166
418	4434	6149
419	4441	6133
420	4447	6116
421	4453	6100
422	4460	6084
423	4465	6066
424	4472	6050
425	4490	6050
426	4511	6053
427	4525	6048
428	4532	6032
429	4539	6017
430	4545	6001
431	4557	5992
432	4649	6088
433	4794	6252
434	4850	6300
435	4900	6338
436	4977	6413
437	5015	6434
438	5021	6417
439	5028	6399
440	5034	6382
441	5150	6502
442	5160	6488
443	5169	6473
444	5188	6470
445	5202	6462
446	5215	6452
447	5223	6436
448	5230	6418
449	5237	6401
450	5246	6386
451	5255	6371
452	5263	6355
453	5270	6338
454	5283	6328
455	5289	6310
456	5295	6292
457	5302	6274
458	5308	6256
459	5315	6240
460	5322	6222
461	5331	6208
462	5339	6192
463	5349	6179
464	5361	6168
465	5370	6153
466	5376	6136
467	5384	6121
468	5398	6111
469	5407	6097
470	5416	6083
471	5426	6070
472	5440	6062
473	5448	6045
474	5454	6029
475	5461	6012
476	5468	5995
477	5474	5978
478	5481	5961
479	5486	5944
480	5492	5926
481	5498	5909
482	5504	5892
483	5511	5875
484	5517	5859
485	5524	5842
486	5530	5825
487	5536	5808
488	5542	5791
489	5548	5774
490	5554	5758
491	5561	5741
492	5566	5724
493	5572	5708
494	5579	5691
495	5585	5675
496	5591	5659
497	5597	5642
498	5603	5625
499	5610	5610
500	5616	5594
501	5622	5577
502	5628	5561
503	5634	5545
504	5640	5528
505	5646	5512
506	5652	5496
507	5660	5482
508	5667	5466
509	5672	5450
510	5678	5434
511	5685	5418
512	5691	5402
513	5697	5387
514	5703	5371
515	5709	5355
516	5715	5339
517	5722	5324
518	5728	5309
519	5735	5294
520	5740	5278
521	5747	5262
522	5752	5246
523	5758	5230
524	5765	5216
525	5771	5200
526	5777	5185
527	5783	5169
528	5789	5154
529	5796	5140
530	5802	5124
531	5808	5109
532	5814	5094
533	5819	5078
534	5826	5063
535	5832	5048
536	5837	5033
537	5844	5019
538	5850	5004
539	5862	4993
540	5867	4978
541	5875	4965
542	5881	4950
543	5887	4935
544	5895	4921
545	5901	4907
546	5907	4892
547	5913	4877
548	5920	4863
549	5926	4848
550	5932	4834
551	5939	4820
552	5945	4805
553	5951	4791
554	5958	4777
555	5964	4763
556	5971	4748
557	5976	4734
558	5984	4721
559	5992	4708
560	5998	4694
561	6004	4679
562	6010	4665
563	6016	4651
564	6022	4637
565	6028	4622
566	6035	4608
567	6043	4596
568	6055	4586
569	6061	4572
570	6068	4559
571	6074	4544
572	6080	4531
573	6088	4518
574	6095	4505
575	6104	4493
576	6111	4480
577	6118	4467
578	6124	4452
579	6142	4447
580	6171	4450
581	6181	4439
582	6288	4498
583	6297	4485
584	6304	4472
585	6351	4487
586	6705	4718
587	6871	4814
588	6890	4808
589	6900	4795
590	6910	4782
591	6923	4771
592	6935	4759
593	6948	4749
594	6959	4737
595	6975	4728
596	6986	4716
597	6993	4701
598	7006	4690
599	7014	4676
600	7021	4661
601	7033	4649
602	7042	4636
603	7051	4623
604	7060	4609
605	7066	4594
606	7073	4579
607	7086	4569
608	7096	4556
609	7102	4541
610	7109	4526
611	7116	4512
612	7124	4497
613	7135	4485
614	7145	4472
615	7151	4458
616	7160	4444
617	7167	4430
618	7187	4424
619	7195	4410
620	7201	4394
621	7207	4380
622	7217	4367
623	7223	4352
624	7229	4337
625	7236	4323
626	7242	4308
627	7248	4293
628	7255	4279
629	7261	4264
630	7267	4250
631	7274	4236
632	7282	4221
633	7293	4210
634	7301	4196
635	7307	4182
636	7314	4168
637	7320	4153
638	7327	4139
639	7333	4125
640	7339	4110
641	7346	4096
642	7352	4082
643	7359	4068
644	7365	4053
645	7372	4039
646	7378	4025
647	7385	4011
648	7391	3997
649	7396	3982
650	7403	3968
651	7409	3954
652	7416	3940
653	7422	3927
654	7435	3916
655	7441	3902
656	7449	3889
657	7455	3875
658	7461	3860
659	7468	3847
660	7475	3833
661	7481	3820
662	7488	3806
663	7494	3792
664	7500	3778
665	7506	3764
666	7513	3750
667	7519	3737
668	7525	3723
669	7531	3709
670	7538	3696
671	7545	3682
672	7551	3668
673	7557	3655
674	7563	3641
675	7569	3628
676	7576	3614
677	7582	3601
678	7589	3587
679	7595	3574
680	7601	3560
681	7608	3547
682	7614	3533
683	7620	3520
684	7628	3507
685	7634	3494
686	7640	3481
687	7646	3467
688	7652	3454
689	7659	3441
690	7665	3428
691	7672	3414
692	7678	3401
693	7685	3388
694	7692	3375
695	7698	3362
696	7705	3349
697	7711	3336
698	7716	3322
699	7723	3310
700	7729	3296
701	7735	3283
702	7742	3270
703	7748	3257
704	7755	3245
705	7761	3232
706	7767	3219
707	7774	3206
708	7779	3193
709	7786	3180
710	7793	3167
711	7799	3154
712	7805	3142
713	7811	3129
714	7818	3116
715	7824	3103
716	7830	3090
717	7837	3078
718	7843	3065
719	7861	3057
720	7889	3052
721	7895	3040
722	7903	3028
723	7957	3033
724	8096	3071
725	8157	3078
726	8277	3108
727	8489	3171
728	8503	3160
729	8511	3148
730	8521	3135
731	8540	3126
732	8552	3115
733	8565	3104
734	8572	3090
735	8579	3077
736	8591	3065
737	8598	3052
738	8609	3040
739	8617	3027
740	8624	3014
741	8632	3001
742	8643	2989
743	8653	2977
744	8662	2965
745	8669	2951
746	8677	2939
747	8686	2926
748	8693	2913
749	8699	2899
750	8705	2886
751	8713	2873
752	8727	2862
753	8734	2849
754	8741	2836
755	8748	2823
756	8756	2810
757	8764	2798
758	8771	2785
759	8777	2771
760	8783	2758
761	8790	2745
762	8796	2732
763	8802	2719
764	8809	2706
765	8815	2692
766	8821	2679
767	8828	2666
768	8834	2653
769	8841	2640
770	8847	2627
771	8853	2614
772	8859	2601
773	8865	2588
774	8872	2575
775	8878	2562
776	8885	2550
777	8891	2537
778	8897	2524
779	8903	2511
780	8909	2498
781	8916	2485
782	8922	2472
783	8928	2459
784	8934	2447
785	8941	2434
786	8947	2421
787	8954	2409
788	8961	2396
789	8966	2383
790	8973	2370
791	8979	2358
792	8987	2346
793	8995	2333
794	9003	2321
795	9009	2308
796	9015	2296
797	9023	2284
798	9029	2271
799	9036	2259
800	9042	2246
801	9049	2234
802	9055	2221
803	9061	2208
804	9067	2196
805	9074	2184
806	9081	2171
807	9087	2159
808	9093	2146
809	9100	2134
810	9106	2122
811	9113	2109
812	9119	2097
813	9125	2085
814	9132	2073
815	9138	2060
816	9144	2048
817	9150	2035
818	9157	2023
819	9164	2011
820	9170	1999
821	9176	1987
822	9182	1974
823	9188	1962
824	9196	1950
825	9202	1938
826	9208	1926
827	9215	1914
828	9226	1903
829	9233	1891
830	9262	1883
831	9268	1871
832	9276	1859
833	9288	1848
834	9295	1836
835	9301	1824
836	9308	1812
837	9314	1800
838	9320	1788
839	9327	1776
840	9333	1764
841	9339	1752
842	9345	1740
843	9351	1728
844	9357	1716
845	9363	1704
846	9369	1692
847	9377	1680
848	9383	1668
849	9389	1656
850	9395	1645
851	9401	1633
852	9408	1621
853	9415	1609
854	9421	1597
855	9427	1585
856	9433	1574
857	9440	1562
858	9445	1550
859	9452	1538
860	9458	1526
861	9464	1515
862	9471	1503
863	9477	1491
864	9484	1480
865	9490	1468
866	9496	1456
867	9506	1445
868	9526	1436
869	9551	1427
870	9557	1415
871	9563	1403
872	9581	1393
873	9588	1382
874	9598	1371
875	9644	1365
876	9978	1399
877	10042	1395
878	10098	1390
879	10302	1404
880	10341	1396
881	10354	1385
882	10368	1373
883	10381	1362
884	10395	1350
885	10416	1340
886	10427	1328
887	10436	1316
888	10442	1303
889	10450	1291
890	10461	1279
891	10475	1268
892	10486	1256
893	10498	1244
894	10504	1232
895	10510	1219
896	10520	1208
897	10531	1196
898	10537	1183
899	10544	1171
900	10556	1159
901	10568	1148
902	10581	1136
903	10587	1124
904	10595	1112
905	10612	1101
906	10618	1088
907	10627	1076
908	10635	1064
909	10643	1052
910	10650	1040
911	10658	1028
912	10665	1016
913	10671	1004
914	10677	991
915	10683	979
916	10689	967
917	10696	955
918	10702	943
919	10709	931
920	10715	919
921	10721	906
922	10727	894
923	10732	882
924	10739	870
925	10744	858
926	10750	846
927	10757	834
928	10763	822
929	10768	810
930	10775	798
931	10781	786
932	10788	774
933	10794	762
934	10800	750
935	10807	738
936	10812	727
937	10819	715
938	10824	703
939	10830	691
940	10837	679
941	10843	667
942	10849	655
943	10855	643
944	10862	632
945	10868	620
946	10875	608
947	10881	596
948	10887	585
949	10893	573
950	10899	561
951	10906	549
952	10912	538
953	10918	526
954	10924	514
955	10930	503
956	10936	491
957	10941	479
958	10948	468
959	10955	456
960	10961	444
961	10967	433
962	10972	421
963	10978	410
964	10984	398
965	10991	386
966	10997	375
967	11004	363
968	11010	352
969	11016	340
970	11022	329
971	11028	317
972	11034	306
973	11040	294
974	11047	283
975	11052	271
976	11058	260
977	11069	248
978	11074	237
979	11082	226
980	11094	214
981	11101	203
982	11107	192
983	11116	180
984	11126	169
985	11138	158
986	11144	146
987	11156	135
988	11162	124
989	11169	112
990	11180	101
991	11187	90
992	11194	78
993	11200	67
994	11208	56
995	11219	45
996	11228	33
997	11234	22
998	11241	11
999	11247	0
