iter	F1	Logloss
63	0.8545543606	0.1530947117
64	0.8551686367	0.1523299267
65	0.8653968233	0.1516349656
66	0.8647791999	0.1507789509
67	0.8671290772	0.1502416244
68	0.8671290772	0.1497803889
69	0.8671290772	0.1493249395
70	0.868364441	0.1482456148
71	0.8689834438	0.1475932941
72	0.8689834438	0.1471494534
73	0.8689834438	0.1471432397
74	0.8720917425	0.1465907265
75	0.8714683051	0.1458282201
76	0.8727160726	0.1450698523
77	0.8727160726	0.1443465771
78	0.8727160726	0.1439182113
79	0.8720917425	0.1435600715
80	0.8720917425	0.1428528799
81	0.8720917425	0.142256967
82	0.8720917425	0.1418252051
83	0.8708457585	0.1412051736
84	0.8708457585	0.1403024016
85	0.877986314	0.1398815724
86	0.8773619406	0.1396946581
87	0.8792377307	0.1392273108
88	0.8798647778	0.1387972873
89	0.8827903534	0.1381948103
90	0.8804927199	0.1377721648
91	0.8834187367	0.1373481939
92	0.8834187367	0.1371329542
93	0.8834187367	0.1366377477
94	0.8840480153	0.1362228586
95	0.8840480153	0.1361991564
96	0.8840480153	0.1358266199
97	0.8840480153	0.1355456019
98	0.8840480153	0.1354704028
99	0.8846781909	0.1350169901
100	0.8840480153	0.1346265805
101	0.8840480153	0.1341825896
102	0.8840480153	0.1338157103
103	0.8840480153	0.1335293987
104	0.8869592032	0.1330208297
105	0.8875898035	0.1320895432
106	0.8869592032	0.1316090904
107	0.8875898035	0.1312733062
108	0.888853698	0.1305146574
109	0.888853698	0.1303461449
110	0.888853698	0.1299709554
111	0.889486996	0.1295791487
112	0.8923846708	0.1290696451
113	0.889486996	0.1284611168
114	0.8923846708	0.128062299
115	0.8923846708	0.1275398945
116	0.894633165	0.1270983006
117	0.894633165	0.1264986623
118	0.894633165	0.1261188277
119	0.894633165	0.1257883429
120	0.894633165	0.1253840337
121	0.894633165	0.1251481954
122	0.894633165	0.124519321
123	0.894633165	0.124111397
124	0.8959022607	0.1234901989
125	0.8959022607	0.1231941736
126	0.894633165	0.1227559983
127	0.894633165	0.1224155897
128	0.8952672631	0.1220287
129	0.894633165	0.1214912916
130	0.8952672631	0.1213765501
131	0.8952672631	0.1209484359
132	0.8952672631	0.1206126398
133	0.8952672631	0.1205771155
134	0.8952672631	0.1200399836
135	0.8952672631	0.1196675123
136	0.8981348903	0.1192325797
137	0.8981348903	0.1188819015
138	0.8981348903	0.118535843
139	0.8981348903	0.1183405574
140	0.8987702671	0.1180176072
141	0.8981348903	0.11758617
142	0.8981348903	0.1174134898
143	0.8981348903	0.1168540749
144	0.8994065434	0.1163833039
145	0.8994065434	0.1161651278
146	0.9000437214	0.1160256694
147	0.9006818027	0.1158205866
148	0.9000437214	0.1156495327
149	0.9035360372	0.1151183397
150	0.9028975946	0.1147807463
151	0.9035360372	0.1145742753
152	0.9035360372	0.1143414478
153	0.9035360372	0.1138348926
154	0.9035360372	0.1134065653
155	0.9057366972	0.1131016878
156	0.9050988053	0.1127371152
157	0.9057366972	0.1122554937
158	0.9085611435	0.1120011281
159	0.9085611435	0.111684508
160	0.9085611435	0.1115169673
161	0.9085611435	0.1112814413
162	0.9085611435	0.1108255381
163	0.9085611435	0.1104910777
164	0.9098403004	0.1100649307
165	0.9098403004	0.1098634381
166	0.9092002721	0.109673402
167	0.9092002721	0.1094859486
168	0.9126508518	0.1090247212
169	0.9132921031	0.1085828091
170	0.9126508518	0.1082249569
171	0.9126508518	0.1079464396
172	0.9120105003	0.1075745834
173	0.9092002721	0.1072188759
174	0.9092002721	0.1069747402
175	0.9092002721	0.1067656285
176	0.9092002721	0.1064274809
177	0.9126508518	0.1061825215
178	0.9126508518	0.1059863637
179	0.9120105003	0.1057345599
180	0.9148062858	0.1054948565
181	0.9126508518	0.1050763882
182	0.9126508518	0.1049375828
183	0.9113710468	0.1046123742
184	0.9132921031	0.1040644877
185	0.9132921031	0.1037429282
186	0.9132921031	0.1033511262
187	0.9132921031	0.103133884
188	0.9132921031	0.1029797261
189	0.9165119241	0.1026811247
190	0.9158661449	0.1021717954
191	0.9158661449	0.1019765032
192	0.9165119241	0.1017784643
193	0.9165119241	0.1015053109
194	0.9171586145	0.1011382681
195	0.9178062183	0.1007229736
196	0.9184547372	0.1001955048
197	0.9184547372	0.09997250115
198	0.9191041732	0.09966526231
199	0.9191041732	0.09934485155
200	0.9191041732	0.09893336919
201	0.9219032783	0.09872983372
202	0.9246879236	0.09843945388
203	0.9246879236	0.09804734109
204	0.9246879236	0.09768131136
205	0.9246879236	0.09722320684
206	0.9274582209	0.09699128529
207	0.9274582209	0.09684254507
208	0.9281094116	0.09668368279
209	0.9281094116	0.09635171675
210	0.9281094116	0.09614389364
211	0.9281094116	0.09605736447
212	0.9287615174	0.09572538525
213	0.9287615174	0.09550062418
214	0.9287615174	0.09506273803
215	0.9294145402	0.09466648042
216	0.9294145402	0.09449753082
217	0.9294145402	0.09418409219
218	0.9294145402	0.093952316
219	0.9294145402	0.09363602583
220	0.9294145402	0.09344570421
221	0.9294145402	0.09312741991
222	0.9294145402	0.09297803831
223	0.9321713609	0.09263910386
224	0.9321713609	0.09243137334
225	0.9294145402	0.0921153477
226	0.9307233445	0.0918045952
227	0.9307233445	0.091449294
228	0.9334806624	0.09118202565
229	0.9362237964	0.09090433537
230	0.9368800617	0.09072468575
231	0.9375372477	0.09044285203
232	0.9388543896	0.09009223286
233	0.9388543896	0.08983738429
234	0.9395143493	0.08974527146
235	0.9395143493	0.08953697721
236	0.9395143493	0.08930631131
237	0.9395143493	0.0890987615
238	0.9395143493	0.08894666132
239	0.9395143493	0.08867038246
240	0.9395143493	0.08854212333
241	0.9395143493	0.08837138307
242	0.9401752375	0.08796273626
243	0.9401752375	0.08740563605
244	0.9401752375	0.08724420147
245	0.9401752375	0.08697733953
246	0.9429056056	0.08668927591
247	0.9429056056	0.08650040353
248	0.9429056056	0.08618940243
249	0.946284171	0.08588378966
250	0.946284171	0.08566824389
251	0.946284171	0.08546120329
252	0.946284171	0.08531309064
253	0.946284171	0.08512150741
254	0.946284171	0.08489668295
255	0.946284171	0.08450201134
256	0.9469473286	0.08421798844
257	0.9469473286	0.08408408505
258	0.946284171	0.08389139421
259	0.9469473286	0.08370646495
260	0.946284171	0.08351718202
261	0.946284171	0.08340387984
262	0.946284171	0.08323180802
263	0.946284171	0.08301774644
264	0.946284171	0.0828682869
265	0.9523390662	0.08252051661
266	0.9523390662	0.08223901738
267	0.9523390662	0.08205426306
268	0.9523390662	0.08173016439
269	0.9523390662	0.08156025469
270	0.9530035131	0.08130050727
271	0.9530035131	0.08120476745
272	0.9530035131	0.08107749351
273	0.9530035131	0.08090823526
274	0.9523390662	0.08068858612
275	0.9530035131	0.08025957725
276	0.955678894	0.08002136791
277	0.955678894	0.07976264169
278	0.955678894	0.07947724344
279	0.9570108946	0.07911469473
280	0.9570108946	0.07894710809
281	0.9576782883	0.07874492234
282	0.9576782883	0.07849890392
283	0.9583466135	0.07840259429
284	0.9583466135	0.07830938678
285	0.9583466135	0.0781237675
286	0.9583466135	0.07799351451
287	0.9590158721	0.07770644157
288	0.9623486851	0.07740620704
289	0.9623486851	0.07725472481
290	0.9623486851	0.07707661513
291	0.9623486851	0.07686425347
292	0.9610089492	0.0766476969
293	0.9616783505	0.07651437784
294	0.9616783505	0.07636644755
295	0.9623486851	0.07624271573
296	0.9610089492	0.07605114383
297	0.9616783505	0.07585332565
298	0.9616783505	0.07574838899
299	0.9623486851	0.07556960906
300	0.9623486851	0.07544312234
301	0.9616783505	0.07534988252
302	0.9590158721	0.075228885
303	0.9590158721	0.07511102034
304	0.9616783505	0.07497982756
305	0.9610089492	0.07483530334
306	0.9610089492	0.07462547343
307	0.9616783505	0.07435439106
308	0.9616783505	0.07423882201
309	0.9623486851	0.07403644736
310	0.9630199548	0.07387727919
311	0.9636921616	0.07368290653
312	0.9636921616	0.07348340469
313	0.9636921616	0.07324164138
314	0.9643653076	0.07305709878
315	0.9643653076	0.07294468531
316	0.9643653076	0.07279289085
317	0.9643653076	0.07262068867
318	0.9643653076	0.07248757169
319	0.9643653076	0.07238709679
320	0.9643653076	0.07218172119
321	0.9643653076	0.07191666803
322	0.9643653076	0.07169809572
323	0.9643653076	0.07149109166
324	0.9643653076	0.07132374593
325	0.9643653076	0.07117300032
326	0.9643653076	0.07102129239
327	0.9650393945	0.0708378355
328	0.9643653076	0.07056918247
329	0.9643653076	0.07043581581
330	0.9657144245	0.0702253254
331	0.9657144245	0.07005295196
332	0.9657144245	0.06991204244
333	0.9657144245	0.06973721178
334	0.9657144245	0.06949835381
335	0.9657144245	0.06930869374
336	0.9657144245	0.06917398442
337	0.9670673216	0.06895137657
338	0.9670673216	0.06884122603
339	0.9670673216	0.06853415087
340	0.9670673216	0.06841076463
341	0.9670673216	0.06812630197
342	0.9670673216	0.06796787966
343	0.9670673216	0.06775992457
344	0.9670673216	0.06765094265
345	0.9670673216	0.06750963781
346	0.9670673216	0.06737263087
347	0.9670673216	0.06726834994
348	0.9670673216	0.0669604645
349	0.9670673216	0.06676958767
350	0.9670673216	0.06663680448
351	0.9670673216	0.06654037763
352	0.9670673216	0.06641904718
353	0.9670673216	0.06632057001
354	0.9670673216	0.06605507588
355	0.9670673216	0.06577224492
356	0.9670673216	0.06563685452
357	0.9670673216	0.0654402179
358	0.9677451925	0.06521354719
359	0.9703951795	0.06512407899
360	0.9703951795	0.06500848738
361	0.9703951795	0.06490907543
362	0.9703951795	0.06481520397
363	0.9710741117	0.06470941505
364	0.9710741117	0.06450227293
365	0.9717539945	0.06433635454
366	0.97243483	0.06417924679
367	0.97243483	0.06403120108
368	0.97243483	0.06379727489
369	0.97243483	0.06366571173
370	0.9717539945	0.06344931824
371	0.9717539945	0.06325076986
372	0.9717539945	0.06316331847
373	0.97243483	0.06300856721
374	0.97243483	0.06290190408
375	0.97243483	0.06278599507
376	0.97243483	0.06265960067
377	0.97243483	0.06255411949
378	0.97243483	0.06245919521
379	0.97243483	0.06231670763
380	0.97243483	0.06207741512
381	0.97243483	0.06194362344
382	0.9731166202	0.06179876063
383	0.97243483	0.06170618483
384	0.9717539945	0.0615051651
385	0.9717539945	0.06137361153
386	0.9717539945	0.06126446894
387	0.97243483	0.06121554546
388	0.9717539945	0.06103739867
389	0.9717539945	0.06091663934
390	0.9717539945	0.06080783907
391	0.9717539945	0.06070337172
392	0.97243483	0.06055896426
393	0.97243483	0.0604781021
394	0.97243483	0.06034631193
395	0.9731166202	0.06017997095
396	0.9731166202	0.06006549044
397	0.9731166202	0.05994565894
398	0.9731166202	0.05984772986
399	0.9731166202	0.05973137055
400	0.9737993671	0.05962080492
401	0.9737993671	0.05954338971
402	0.9737993671	0.05943374429
403	0.9751677391	0.05921957685
404	0.9751677391	0.0590713511
405	0.9744830727	0.05894482488
406	0.9744830727	0.05883371543
407	0.9751677391	0.05870196031
408	0.9758533682	0.05841814447
409	0.9765399621	0.05828212857
410	0.9765399621	0.0581853544
411	0.9765399621	0.05810337759
412	0.9765399621	0.05805125361
413	0.9765399621	0.05791448285
414	0.9765399621	0.05780362498
415	0.9765399621	0.05768784905
416	0.9765399621	0.05760718139
417	0.9765399621	0.05745627319
418	0.9765399621	0.05729748707
419	0.9765399621	0.05724032258
420	0.9765399621	0.05715318509
421	0.9765399621	0.05708507505
422	0.9765399621	0.05698280675
423	0.9765399621	0.05681640752
424	0.9765399621	0.05663229706
425	0.9765399621	0.05657827651
426	0.9772275228	0.05648865723
427	0.9772275228	0.0563214184
428	0.9772275228	0.05620573361
429	0.9798648354	0.05609459045
430	0.9798648354	0.05599653219
431	0.9798648354	0.05595221658
432	0.9798648354	0.05591005359
433	0.9805534418	0.05579384573
434	0.9805534418	0.05570272723
435	0.9805534418	0.05558528432
436	0.9805534418	0.05542765644
437	0.9812430166	0.05526353255
438	0.9812430166	0.05518744421
439	0.9812430166	0.0550934847
440	0.9812430166	0.05505002048
441	0.9812430166	0.05498221623
442	0.9812430166	0.05494208167
443	0.9812430166	0.05486359756
444	0.9838668943	0.05469582527
445	0.9838668943	0.05455104181
446	0.9838668943	0.0543869073
447	0.9838668943	0.05427684713
448	0.9838668943	0.05421001126
449	0.9838668943	0.05407326146
450	0.9838668943	0.05390097571
451	0.9838668943	0.05378695442
452	0.9838668943	0.05360717161
453	0.9838668943	0.05349120488
454	0.9838668943	0.05340277149
455	0.9845575017	0.05327026825
456	0.9845575017	0.05317097998
457	0.9852490793	0.05301061761
458	0.9852490793	0.05292428051
459	0.9845575017	0.05280013991
460	0.9845575017	0.05270731702
461	0.9845575017	0.05260315342
462	0.9852490793	0.05249249485
463	0.9852490793	0.05237299506
464	0.9852490793	0.05216081653
465	0.9852490793	0.05209039881
466	0.9852490793	0.05196762682
467	0.9852490793	0.05186618986
468	0.9845575017	0.05175607966
469	0.9859416291	0.05163458723
470	0.9859416291	0.0515364474
471	0.9859416291	0.05140568242
472	0.9859416291	0.05129221581
473	0.9859416291	0.05122699906
474	0.9859416291	0.05113443577
475	0.9859416291	0.05102248359
476	0.9859416291	0.05095701384
477	0.9859416291	0.05087724727
478	0.9859416291	0.05079345285
479	0.9859416291	0.0507350658
480	0.9859416291	0.05059080593
481	0.9859416291	0.05050449687
482	0.9859416291	0.05046431893
483	0.9859416291	0.05035083336
484	0.9859416291	0.05029207921
485	0.9859416291	0.05018655712
486	0.9866351533	0.05010005836
487	0.9866351533	0.05002158088
488	0.9866351533	0.04992074895
489	0.9866351533	0.04984928571
490	0.9859416291	0.04974492863
491	0.9859416291	0.04962275752
492	0.9852490793	0.04953150264
493	0.9852490793	0.04945669825
494	0.9859416291	0.04931657707
495	0.9859416291	0.04922237886
496	0.9859416291	0.04909134045
497	0.9859416291	0.04899637515
498	0.9859416291	0.0489233381
499	0.9859416291	0.0488366988
500	0.9859416291	0.04875062356
501	0.9859416291	0.04867154674
502	0.9859416291	0.04859576454
503	0.9866351533	0.04852717371
504	0.9866351533	0.04838500008
505	0.9866351533	0.04825317008
506	0.9873296538	0.04802069411
507	0.9873296538	0.04789761555
508	0.9880251327	0.04778812473
509	0.9887215921	0.04767284148
510	0.9887215921	0.04758232061
511	0.9887215921	0.047419216
512	0.9887215921	0.04736148955
513	0.9887215921	0.04728137979
514	0.9880251327	0.04721471731
515	0.9880251327	0.04711331736
516	0.9880251327	0.04699794614
517	0.9880251327	0.04693686733
518	0.9880251327	0.04685482547
519	0.9880251327	0.0467796674
520	0.9894190341	0.04666283691
521	0.9894190341	0.04651001126
522	0.9894190341	0.04630134262
523	0.9894190341	0.04624365588
524	0.9894190341	0.04615100171
525	0.9894190341	0.04606194145
526	0.9894190341	0.04598310967
527	0.9894190341	0.04592569987
528	0.9901174607	0.0458481545
529	0.9901174607	0.04576912876
530	0.9901174607	0.04567885083
531	0.9901174607	0.04555605549
532	0.9901174607	0.04550949055
533	0.9901174607	0.04542546522
534	0.9901174607	0.04535237246
535	0.9901174607	0.04530021299
536	0.9901174607	0.04518748089
537	0.9901174607	0.04510228234
538	0.9901174607	0.04502572368
539	0.9901174607	0.04498248364
540	0.9901174607	0.04490029362
541	0.9901174607	0.04482179012
542	0.9901174607	0.04474019627
543	0.9901174607	0.04466003266
544	0.9901174607	0.04458120362
545	0.9901174607	0.0445032402
546	0.9901174607	0.04440311383
547	0.9901174607	0.04432088102
548	0.9901174607	0.04424421507
549	0.9901174607	0.04417182675
550	0.9901174607	0.04409183285
551	0.9901174607	0.04394963258
552	0.9901174607	0.04386463704
553	0.990816874	0.04378743101
554	0.990816874	0.04365299649
555	0.990816874	0.0435886601
556	0.990816874	0.04351369891
557	0.990816874	0.04343308667
558	0.990816874	0.04334040202
559	0.990816874	0.04327172319
560	0.990816874	0.04321703631
561	0.990816874	0.04316075754
562	0.990816874	0.04303596644
563	0.990816874	0.04290408187
564	0.990816874	0.04283905605
565	0.990816874	0.04277795687
566	0.990816874	0.0426852162
567	0.990816874	0.04265441497
568	0.990816874	0.04255076772
569	0.990816874	0.0425000083
570	0.990816874	0.04243462012
571	0.990816874	0.04237542377
572	0.990816874	0.04231054257
573	0.990816874	0.04221445877
574	0.990816874	0.0421747383
575	0.990816874	0.0421247761
576	0.9915172762	0.04204931234
577	0.990816874	0.04194295609
578	0.9915172762	0.04184704393
579	0.9915172762	0.04166663158
580	0.9915172762	0.0415869181
581	0.9915172762	0.04150056162
582	0.9915172762	0.0414437618
583	0.9915172762	0.04138333059
584	0.9915172762	0.04130833651
585	0.9915172762	0.04124864186
586	0.9915172762	0.041166307
587	0.9915172762	0.04109623561
588	0.9915172762	0.04100938495
589	0.9915172762	0.04095364914
590	0.9915172762	0.04086802916
591	0.9915172762	0.04084613319
592	0.9915172762	0.04079860856
593	0.9915172762	0.04074444674
594	0.9915172762	0.04061383687
595	0.990816874	0.04049561835
596	0.990816874	0.0404374168
597	0.990816874	0.04035713096
598	0.990816874	0.04028165899
599	0.990816874	0.04021327174
600	0.990816874	0.04016813605
601	0.990816874	0.04010384057
602	0.990816874	0.04003628946
603	0.990816874	0.03997323346
604	0.990816874	0.03990202585
605	0.990816874	0.03983075464
606	0.990816874	0.03979405482
607	0.990816874	0.03973922423
608	0.990816874	0.03958108813
609	0.990816874	0.03951378822
610	0.990816874	0.03946336844
611	0.990816874	0.03938863382
612	0.9915172762	0.03935927532
613	0.9915172762	0.0391376921
614	0.9915172762	0.03904895345
615	0.9915172762	0.03898876431
616	0.9915172762	0.03893458459
617	0.9915172762	0.03878519947
618	0.9915172762	0.03874790606
619	0.9915172762	0.03868094352
620	0.9915172762	0.03864360503
621	0.9915172762	0.0385907078
622	0.9915172762	0.03853464074
623	0.9915172762	0.0384816522
624	0.9915172762	0.03834174917
625	0.9915172762	0.03825604474
626	0.9915172762	0.03820998263
627	0.9915172762	0.03815649239
628	0.9915172762	0.03809613546
629	0.9915172762	0.03807756944
630	0.9915172762	0.03802576418
631	0.9915172762	0.03794363281
632	0.9915172762	0.03788610221
633	0.9915172762	0.03785212081
634	0.9915172762	0.03777589295
635	0.9915172762	0.03770852949
636	0.9915172762	0.03764407344
637	0.9915172762	0.03758995189
638	0.9915172762	0.03753877808
639	0.9915172762	0.03746042482
640	0.9915172762	0.03741276115
641	0.9915172762	0.03738104019
642	0.9929210553	0.03729069681
643	0.9922186692	0.0372133789
644	0.9922186692	0.03719178324
645	0.9929210553	0.03717487061
646	0.9929210553	0.03710926133
647	0.9929210553	0.03705205838
648	0.9929210553	0.03696788873
649	0.9929210553	0.03695244008
650	0.9929210553	0.0369146398
651	0.9929210553	0.03688191968
652	0.9929210553	0.03685190655
653	0.9929210553	0.03678544721
654	0.9929210553	0.03675442111
655	0.9929210553	0.03671108648
656	0.9929210553	0.03662584077
657	0.9929210553	0.03656926742
658	0.9929210553	0.03643998327
659	0.9929210553	0.03636117976
660	0.9929210553	0.03632343668
661	0.9936244366	0.03629394522
662	0.9936244366	0.03624381462
663	0.9936244366	0.03619036561
664	0.9936244366	0.03615180887
665	0.9936244366	0.03609991843
666	0.9936244366	0.03605095546
667	0.9936244366	0.03599717283
668	0.9936244366	0.03595125619
669	0.9936244366	0.0359162224
670	0.9936244366	0.03586219637
671	0.9936244366	0.03582437846
672	0.9936244366	0.03571524043
673	0.9936244366	0.03564291123
674	0.9936244366	0.03556534708
675	0.9936244366	0.03552924159
676	0.9936244366	0.03548325651
677	0.9936244366	0.03543544082
678	0.9936244366	0.03537707263
679	0.9936244366	0.0353091619
680	0.9936244366	0.03517520103
681	0.9936244366	0.03513291286
682	0.9936244366	0.0350818839
683	0.9936244366	0.03502431144
684	0.9936244366	0.03496561335
685	0.9936244366	0.03489355697
686	0.9936244366	0.03478771886
687	0.9936244366	0.03474307782
688	0.9936244366	0.03469827217
689	0.9936244366	0.03465149706
690	0.9936244366	0.03458811371
691	0.9936244366	0.03452932979
692	0.9936244366	0.0344849158
693	0.9936244366	0.03441027413
694	0.9936244366	0.03436987712
695	0.9936244366	0.03430654717
696	0.9936244366	0.0342837544
697	0.9936244366	0.03426925029
698	0.9936244366	0.03420923066
699	0.9936244366	0.03418215925
700	0.9936244366	0.03411445906
701	0.9936244366	0.0340860362
702	0.9936244366	0.03403500961
703	0.9936244366	0.03398438969
704	0.9936244366	0.03394421533
705	0.9936244366	0.03388724857
706	0.9936244366	0.03384378909
707	0.9936244366	0.03367956678
708	0.9936244366	0.03362161625
709	0.9936244366	0.03357844747
710	0.9936244366	0.03354608294
711	0.9936244366	0.03351149796
712	0.9936244366	0.03349612116
713	0.9936244366	0.03339717461
714	0.9936244366	0.03330658641
715	0.9936244366	0.03322082811
716	0.9936244366	0.03314624868
717	0.9936244366	0.03307907674
718	0.9936244366	0.03306359291
719	0.9936244366	0.03299970551
720	0.9936244366	0.0329389084
721	0.9936244366	0.03288545297
722	0.9936244366	0.032830096
723	0.9936244366	0.03277972866
724	0.9936244366	0.03272362126
725	0.9936244366	0.03266735731
726	0.9936244366	0.0325164703
727	0.9936244366	0.03244969373
728	0.9936244366	0.03240970735
729	0.9936244366	0.0323846126
730	0.9936244366	0.03236077836
731	0.9936244366	0.0323231281
732	0.9936244366	0.03221116132
733	0.9936244366	0.03218317556
734	0.9936244366	0.03212361906
735	0.9936244366	0.03205213506
736	0.9936244366	0.03194449728
737	0.9936244366	0.03188052305
738	0.9936244366	0.03181741361
739	0.9936244366	0.0317754299
740	0.9936244366	0.03174389311
741	0.9936244366	0.03172155521
742	0.9936244366	0.03166846608
743	0.9936244366	0.0316431245
744	0.9936244366	0.0315707197
745	0.9936244366	0.03151091076
746	0.9936244366	0.03148163168
747	0.9936244366	0.03144412843
748	0.9936244366	0.03140112516
749	0.9936244366	0.03135605859
750	0.9936244366	0.03133473379
751	0.9943288151	0.03126726724
752	0.9943288151	0.03120612328
753	0.9943288151	0.03118140808
754	0.9943288151	0.03115690647
755	0.9943288151	0.03112347491
756	0.9943288151	0.0310855096
757	0.9943288151	0.03101689809
758	0.9943288151	0.03097447716
759	0.9943288151	0.03094481584
760	0.9943288151	0.03090048328
761	0.9943288151	0.03081509647
762	0.9943288151	0.03079416499
763	0.9943288151	0.03076265675
764	0.9943288151	0.03073615943
765	0.9943288151	0.03069701893
766	0.9943288151	0.03067341147
767	0.9943288151	0.03065099688
768	0.9943288151	0.03061730046
769	0.9943288151	0.03056392066
770	0.9943288151	0.03051316007
771	0.9943288151	0.03044889427
772	0.9943288151	0.0304248937
773	0.9943288151	0.03030553538
774	0.9943288151	0.03026556403
775	0.9943288151	0.03022894903
776	0.9943288151	0.03020592082
777	0.9943288151	0.03016914298
778	0.9943288151	0.03013285683
779	0.9943288151	0.03009768235
780	0.9943288151	0.03006497859
781	0.9943288151	0.03002753252
782	0.9943288151	0.02991947691
783	0.9943288151	0.02988728903
784	0.9943288151	0.02985881607
785	0.9943288151	0.02980954717
786	0.9943288151	0.02970538423
787	0.9943288151	0.02958440627
788	0.9943288151	0.02946899354
789	0.9943288151	0.02942878314
790	0.9943288151	0.02938521563
791	0.9943288151	0.02935170731
792	0.9943288151	0.02930735393
793	0.9943288151	0.02925030464
794	0.9943288151	0.02922307605
795	0.9943288151	0.02917867886
796	0.9943288151	0.02914594313
797	0.9943288151	0.02906349609
798	0.9943288151	0.02902286654
799	0.9943288151	0.02895764317
800	0.9943288151	0.02891450367
801	0.9943288151	0.02887316975
802	0.9943288151	0.02881005534
803	0.9943288151	0.02878435421
804	0.9943288151	0.02873922589
805	0.9943288151	0.02869051006
806	0.9943288151	0.02865476643
807	0.9943288151	0.02857806117
808	0.9943288151	0.02851610234
809	0.9943288151	0.02844085248
810	0.9943288151	0.02841784028
811	0.9943288151	0.02837021663
812	0.9943288151	0.02834086904
813	0.9943288151	0.02830222236
814	0.9943288151	0.02823217201
815	0.9943288151	0.02818381905
816	0.9943288151	0.02814007723
817	0.9943288151	0.02811658284
818	0.9943288151	0.02808565035
819	0.9943288151	0.02805215515
820	0.9943288151	0.02802781609
821	0.9943288151	0.02800124709
822	0.9943288151	0.02793015744
823	0.9943288151	0.02788405227
824	0.9950341929	0.02781531304
825	0.9950341929	0.02777739124
826	0.9950341929	0.0277476772
827	0.9950341929	0.02772457829
828	0.9950341929	0.02769924528
829	0.9950341929	0.02767018844
830	0.9950341929	0.02757616099
831	0.9950341929	0.02751083871
832	0.9950341929	0.02747344026
833	0.9950341929	0.02739061449
834	0.9950341929	0.02735738093
835	0.9950341929	0.02733707177
836	0.9950341929	0.0273000962
837	0.9950341929	0.02724726901
838	0.9950341929	0.02722699885
839	0.9950341929	0.0271888761
840	0.9950341929	0.02714638386
841	0.9950341929	0.02707858515
842	0.9950341929	0.02705440436
843	0.9950341929	0.02699642217
844	0.9950341929	0.0269493884
845	0.9950341929	0.02691357372
846	0.9950341929	0.0268856472
847	0.9950341929	0.02682802994
848	0.9950341929	0.02680663016
849	0.9950341929	0.02677320947
850	0.9950341929	0.02671824317
851	0.9950341929	0.02668482038
852	0.9950341929	0.02664767365
853	0.9950341929	0.026616385
854	0.9950341929	0.02658579093
855	0.9950341929	0.02654537225
856	0.9950341929	0.02652088303
857	0.9950341929	0.02649478619
858	0.9950341929	0.02644294412
859	0.9950341929	0.02640094497
860	0.9950341929	0.02638258063
861	0.9950341929	0.02633633958
862	0.9950341929	0.02629708604
863	0.9950341929	0.02626204288
864	0.9950341929	0.02617567261
865	0.9950341929	0.02613885876
866	0.9950341929	0.0261065531
867	0.9950341929	0.02608962699
868	0.9950341929	0.02601014848
869	0.9950341929	0.02598870354
870	0.9950341929	0.02593451737
871	0.9950341929	0.02588395216
872	0.9950341929	0.0258596945
873	0.9950341929	0.02584276653
874	0.9950341929	0.02579323925
875	0.9950341929	0.02575617182
876	0.9950341929	0.02571738993
877	0.9950341929	0.02569419586
878	0.9950341929	0.02565806574
879	0.9950341929	0.02562951701
880	0.9950341929	0.02560254439
