iter	Passed	Remaining
186	1477	6421
187	1484	6409
188	1489	6393
189	1495	6377
190	1501	6361
191	1506	6338
192	1517	6344
193	1523	6329
194	1531	6322
195	1537	6306
196	1543	6291
197	1550	6279
198	1556	6266
199	1564	6256
200	1569	6240
201	1575	6225
202	1582	6211
203	1588	6197
204	1594	6183
205	1600	6167
206	1606	6152
207	1612	6141
208	1619	6127
209	1625	6114
210	1630	6098
211	1637	6086
212	1650	6097
213	1657	6088
214	1663	6074
215	1669	6058
216	1675	6045
217	1681	6031
218	1687	6016
219	1694	6006
220	1699	5992
221	1705	5978
222	1724	6009
223	1731	6000
224	1742	6001
225	1748	5989
226	1828	6225
227	1963	6647
228	1977	6657
229	1989	6661
230	2002	6665
231	2014	6667
232	2026	6669
233	2038	6672
234	2049	6671
235	2062	6675
236	2070	6666
237	2078	6655
238	2085	6639
239	2097	6640
240	2109	6643
241	2121	6644
242	2134	6648
243	2141	6635
244	2148	6620
245	2155	6605
246	2161	6588
247	2167	6572
248	2173	6554
249	2179	6537
250	2185	6522
251	2191	6505
252	2197	6489
253	2203	6472
254	2209	6455
255	2216	6441
256	2222	6424
257	2228	6408
258	2234	6392
259	2240	6375
260	2246	6360
261	2252	6344
262	2258	6329
263	2265	6315
264	2271	6299
265	2277	6283
266	2283	6269
267	2289	6252
268	2295	6238
269	2301	6223
270	2307	6208
271	2314	6194
272	2319	6177
273	2325	6162
274	2331	6147
275	2337	6132
276	2345	6120
277	2350	6105
278	2356	6090
279	2363	6076
280	2368	6061
281	2375	6047
282	2381	6032
283	2387	6018
284	2393	6005
285	2400	5992
286	2406	5977
287	2412	5963
288	2417	5948
289	2424	5935
290	2431	5923
291	2437	5909
292	2444	5897
293	2450	5883
294	2456	5871
295	2463	5859
296	2470	5846
297	2477	5836
298	2486	5829
299	2495	5822
300	2502	5811
301	2509	5800
302	2520	5797
303	2526	5784
304	2532	5771
305	2543	5767
306	2548	5753
307	2556	5743
308	2562	5729
309	2569	5720
310	2575	5706
311	2581	5692
312	2588	5680
313	2594	5667
314	2601	5656
315	2615	5660
316	2626	5659
317	2633	5648
318	2639	5635
319	2645	5621
320	2651	5609
321	2658	5597
322	2664	5585
323	2670	5572
324	2676	5559
325	2683	5547
326	2689	5535
327	2695	5523
328	2702	5511
329	2708	5498
330	2714	5486
331	2720	5473
332	2726	5461
333	2733	5450
334	2739	5438
335	2745	5426
336	2751	5413
337	2757	5401
338	2764	5389
339	2770	5377
340	2775	5364
341	2782	5352
342	2788	5340
343	2795	5330
344	2801	5319
345	2808	5308
346	2814	5296
347	2820	5284
348	2826	5272
349	2833	5262
350	2848	5267
351	2854	5255
352	2861	5244
353	2867	5232
354	2873	5220
355	2880	5209
356	2886	5198
357	2892	5187
358	2898	5175
359	2904	5164
360	2911	5153
361	2917	5141
362	2923	5130
363	2931	5121
364	2937	5110
365	2943	5099
366	2956	5098
367	3027	5199
368	3034	5189
369	3042	5179
370	3059	5187
371	3069	5181
372	3078	5174
373	3093	5178
374	3215	5359
375	3340	5543
376	3348	5534
377	3358	5527
378	3372	5525
379	3383	5520
380	3395	5516
381	3406	5511
382	3413	5498
383	3421	5487
384	3427	5475
385	3434	5463
386	3440	5450
387	3446	5436
388	3452	5423
389	3458	5409
390	3465	5397
391	3471	5384
392	3477	5371
393	3484	5358
394	3489	5345
395	3496	5332
396	3502	5320
397	3509	5308
398	3518	5300
399	3525	5287
400	3531	5275
401	3542	5269
402	3551	5261
403	3557	5248
404	3564	5236
405	3576	5232
406	3586	5226
407	3601	5225
408	3611	5218
409	3617	5205
410	3624	5193
411	3636	5189
412	3645	5181
413	3651	5168
414	3657	5156
415	3663	5143
416	3669	5130
417	3676	5118
418	3682	5105
419	3688	5093
420	3694	5081
421	3701	5069
422	3707	5057
423	3713	5044
424	3719	5032
425	3725	5019
426	3734	5011
427	3741	5000
428	3747	4987
429	3753	4976
430	3759	4963
431	3768	4954
432	3774	4943
433	3781	4931
434	3787	4919
435	3793	4907
436	3799	4895
437	3806	4883
438	3812	4871
439	3818	4860
440	3824	4848
441	3830	4836
442	3838	4825
443	3844	4814
444	3850	4802
445	3856	4790
446	3862	4778
447	3869	4767
448	3875	4755
449	3881	4744
450	3887	4732
451	3893	4720
452	3899	4709
453	3905	4697
454	3912	4686
455	3918	4674
456	3924	4663
457	3931	4652
458	3937	4640
459	3943	4628
460	3949	4618
461	3956	4607
462	3965	4598
463	3971	4587
464	3977	4576
465	3984	4565
466	3990	4554
467	3996	4543
468	4002	4532
469	4010	4522
470	4017	4512
471	4023	4500
472	4030	4490
473	4036	4478
474	4043	4468
475	4049	4457
476	4055	4446
477	4062	4435
478	4068	4425
479	4075	4414
480	4081	4403
481	4087	4393
482	4098	4386
483	4103	4375
484	4112	4366
485	4117	4355
486	4126	4346
487	4132	4335
488	4138	4324
489	4144	4314
490	4151	4303
491	4158	4293
492	4164	4282
493	4170	4272
494	4176	4261
495	4182	4250
496	4190	4240
497	4196	4230
498	4203	4220
499	4209	4209
500	4215	4198
501	4222	4188
502	4228	4177
503	4234	4167
504	4240	4156
505	4247	4146
506	4253	4135
507	4260	4125
508	4266	4116
509	4273	4105
510	4279	4095
511	4285	4084
512	4292	4074
513	4298	4064
514	4304	4053
515	4311	4043
516	4317	4033
517	4323	4022
518	4329	4012
519	4336	4002
520	4354	4003
521	4361	3993
522	4369	3985
523	4534	4119
524	4691	4245
525	4787	4314
526	4797	4305
527	4810	4300
528	4823	4294
529	4836	4288
530	4848	4282
531	4857	4273
532	4867	4264
533	4873	4253
534	4880	4241
535	4886	4229
536	4892	4218
537	4898	4206
538	4904	4195
539	4911	4183
540	4917	4171
541	4923	4160
542	4930	4149
543	4936	4138
544	4943	4127
545	4950	4116
546	4956	4104
547	4963	4094
548	4969	4082
549	4976	4071
550	4982	4059
551	4988	4048
552	4994	4037
553	5001	4026
554	5008	4015
555	5013	4003
556	5019	3992
557	5026	3981
558	5032	3970
559	5039	3959
560	5045	3948
561	5052	3937
562	5058	3926
563	5064	3915
564	5072	3905
565	5078	3893
566	5084	3883
567	5096	3876
568	5106	3867
569	5115	3858
570	5126	3851
571	5147	3851
572	5158	3843
573	5166	3834
574	5174	3824
575	5181	3813
576	5187	3803
577	5193	3791
578	5200	3781
579	5206	3770
580	5212	3758
581	5219	3748
582	5225	3737
583	5231	3726
584	5237	3715
585	5243	3704
586	5250	3694
587	5256	3683
588	5262	3672
589	5269	3661
590	5275	3650
591	5281	3640
592	5288	3629
593	5294	3618
594	5301	3608
595	5307	3597
596	5313	3586
597	5319	3576
598	5326	3565
599	5332	3555
600	5338	3544
601	5345	3534
602	5352	3523
603	5358	3513
604	5365	3502
605	5371	3492
606	5377	3481
607	5384	3471
608	5390	3461
609	5397	3450
610	5403	3440
611	5410	3429
612	5416	3419
613	5422	3408
614	5429	3398
615	5435	3388
616	5442	3378
617	5448	3367
618	5454	3357
619	5461	3347
620	5467	3336
621	5473	3326
622	5479	3315
623	5485	3305
624	5492	3295
625	5498	3284
626	5504	3274
627	5511	3264
628	5518	3254
629	5524	3244
630	5535	3237
631	5548	3230
632	5555	3221
633	5562	3210
634	5568	3200
635	5574	3190
636	5580	3180
637	5589	3171
638	5600	3164
639	5609	3155
640	5621	3148
641	5632	3140
642	5643	3133
643	5649	3123
644	5657	3113
645	5663	3103
646	5671	3094
647	5677	3083
648	5683	3073
649	5690	3064
650	5696	3053
651	5702	3043
652	5708	3033
653	5714	3023
654	5721	3013
655	5728	3004
656	5735	2994
657	5740	2983
658	5746	2973
659	5753	2963
660	5760	2954
661	5766	2944
662	5772	2934
663	5778	2924
664	5797	2920
665	5806	2911
666	5816	2903
667	6026	2995
668	6071	3004
669	6080	2995
670	6089	2985
671	6101	2977
672	6113	2970
673	6124	2962
674	6138	2955
675	6150	2948
676	6161	2939
677	6171	2930
678	6179	2921
679	6185	2910
680	6193	2901
681	6200	2890
682	6206	2880
683	6212	2870
684	6218	2859
685	6225	2849
686	6231	2839
687	6237	2828
688	6244	2818
689	6250	2808
690	6257	2798
691	6263	2787
692	6269	2777
693	6276	2767
694	6282	2756
695	6288	2746
696	6295	2736
697	6301	2726
698	6307	2716
699	6313	2705
700	6319	2695
701	6326	2685
702	6333	2675
703	6339	2665
704	6345	2655
705	6351	2644
706	6358	2634
707	6364	2624
708	6372	2615
709	6378	2605
710	6384	2595
711	6390	2585
712	6397	2574
713	6403	2565
714	6409	2554
715	6415	2544
716	6422	2534
717	6428	2524
718	6434	2514
719	6441	2504
720	6447	2494
721	6454	2485
722	6459	2474
723	6467	2465
724	6473	2455
725	6480	2445
726	6486	2435
727	6492	2425
728	6499	2416
729	6505	2406
730	6514	2397
731	6525	2389
732	6533	2379
733	6539	2369
734	6545	2359
735	6551	2349
736	6557	2340
737	6564	2330
738	6570	2320
739	6576	2310
740	6583	2301
741	6589	2291
742	6596	2281
743	6601	2271
744	6607	2261
745	6614	2252
746	6620	2242
747	6627	2232
748	6639	2224
749	6647	2215
750	6653	2206
751	6677	2202
752	6683	2192
753	6690	2182
754	6698	2173
755	6705	2164
756	6712	2154
757	6718	2145
758	6725	2135
759	6731	2125
760	6737	2116
761	6744	2106
762	6750	2096
763	6757	2087
764	6762	2077
765	6769	2067
766	6776	2058
767	6782	2048
768	6788	2039
769	6794	2029
770	6800	2019
771	6806	2010
772	6812	2000
773	6819	1991
774	6825	1981
775	6831	1972
776	6838	1962
777	6844	1953
778	6850	1943
779	6857	1934
780	6864	1924
781	6870	1915
782	6876	1905
783	6882	1896
784	6889	1886
785	6896	1877
786	6902	1868
787	6908	1858
788	6914	1849
789	6921	1839
790	6927	1830
791	6933	1821
792	6940	1811
793	6946	1802
794	6952	1792
795	6958	1783
796	6965	1774
797	6971	1764
798	6977	1755
799	6983	1745
800	6990	1736
801	6997	1727
802	7003	1718
803	7009	1708
804	7016	1699
805	7022	1690
806	7028	1680
807	7034	1671
808	7040	1662
809	7046	1652
810	7066	1646
811	7074	1638
812	7092	1631
813	7287	1665
814	7304	1658
815	7320	1650
816	7383	1653
817	7398	1646
818	7406	1636
819	7416	1628
820	7427	1619
821	7440	1611
822	7454	1603
823	7464	1594
824	7470	1584
825	7477	1575
826	7503	1569
827	7514	1561
828	7526	1552
829	7538	1543
830	7546	1534
831	7553	1525
832	7561	1516
833	7567	1506
834	7574	1496
835	7588	1488
836	7595	1479
837	7601	1469
838	7607	1459
839	7613	1450
840	7619	1440
841	7626	1431
842	7632	1421
843	7638	1411
844	7644	1402
845	7650	1392
846	7656	1383
847	7662	1373
848	7668	1363
849	7675	1354
850	7680	1344
851	7687	1335
852	7695	1326
853	7701	1316
854	7713	1308
855	7723	1299
856	7732	1290
857	7743	1281
858	7749	1271
859	7758	1263
860	7768	1254
861	7774	1244
862	7780	1235
863	7786	1225
864	7792	1216
865	7798	1206
866	7805	1197
867	7811	1187
868	7817	1178
869	7823	1169
870	7829	1159
871	7835	1150
872	7841	1140
873	7847	1131
874	7853	1121
875	7859	1112
876	7868	1103
877	7881	1095
878	7887	1085
879	7895	1076
880	7901	1067
881	7908	1058
882	7914	1048
883	7921	1039
884	7927	1030
885	7933	1020
886	7940	1011
887	7945	1002
888	7952	992
889	7958	983
890	7964	974
891	7970	965
892	7976	955
893	7981	946
894	7988	937
895	7994	927
896	8000	918
897	8006	909
898	8012	900
899	8018	890
900	8024	881
901	8030	872
902	8036	863
903	8042	854
904	8048	844
905	8055	835
906	8060	826
907	8066	817
908	8073	808
909	8079	799
910	8086	789
911	8092	780
912	8100	771
913	8110	763
914	8119	754
915	8132	745
916	8141	736
917	8150	728
918	8159	719
919	8169	710
920	8177	701
921	8184	692
922	8190	683
923	8197	674
924	8203	665
925	8212	656
926	8218	647
927	8224	638
928	8230	629
929	8235	619
930	8245	611
931	8251	602
932	8257	593
933	8263	583
934	8269	574
935	8276	565
936	8282	556
937	8290	547
938	8296	538
939	8301	529
940	8308	520
941	8314	511
942	8321	502
943	8327	494
944	8333	485
945	8340	476
946	8346	467
947	8352	458
948	8372	449
949	8379	441
950	8386	432
951	8392	423
952	8399	414
953	8430	406
954	8454	398
955	8462	389
956	8574	385
957	8719	382
958	8727	373
959	8736	364
960	8787	356
961	8793	347
962	8799	338
963	8807	328
964	8821	319
965	8830	310
966	8836	301
967	8843	292
968	8851	283
969	8858	273
970	8866	264
971	8872	255
972	8878	246
973	8884	237
974	8891	227
975	8897	218
976	8903	209
977	8909	200
978	8915	191
979	8921	182
980	8928	172
981	8934	163
982	8940	154
983	8946	145
984	8952	136
985	8958	127
986	8966	118
987	8971	108
988	8977	99
989	8984	90
990	8990	81
991	8997	72
992	9002	63
993	9008	54
994	9015	45
995	9021	36
996	9027	27
997	9033	18
998	9039	9
999	9045	0
